UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title,RiskScore
U00034,Biometric,2025-05-09 13:31:16.263487,10.4.35.108,Email,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.0
U00024,OTP,2025-05-09 13:37:15.044524,192.168.2.43,Finance,Firefox,Windows 10,Pazarlama,Stajyer,29.0
U00062,Mail,2025-05-09 13:42:51.208016,10.3.15.243,Email,Chrome,macOS,Pazarlama,Direktör,27.0
U00032,SMS,2025-05-09 13:48:04.441866,10.0.140.119,Admin Panel,Edge,Windows 10,Finans,Uzman,30.0
U00050,SMS,2025-05-09 13:51:29.404352,192.168.2.130,Admin Panel,Chrome,macOS,Finans,Müdür,30.0
U00081,SMS,2025-05-09 14:01:27.282213,192.168.0.242,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00028,OTP,2025-05-09 14:02:24.247687,10.3.143.120,Email,Chrome,Ubuntu,Pazarlama,Stajyer,27.0
U00027,OTP,2025-05-09 14:09:07.078370,192.168.4.55,Finance,Edge,macOS,Yönetim,Takım Lideri,29.0
U00100,Mail,2025-05-09 14:12:56.165772,10.2.50.11,HR System,Chrome,Windows 10,Satış,Direktör,28.0
U00055,OTP,2025-05-09 14:15:37.479159,192.168.6.63,CRM,Chrome,Windows 11,Satış,Stajyer,27.5
U00068,Mail,2025-05-09 14:16:28.100852,10.2.155.69,Email,Safari,Ubuntu,Pazarlama,Müdür,27.0
U00099,SMS,2025-05-09 14:19:22.310731,10.0.214.89,HR System,Chrome,Linux,Pazarlama,Direktör,28.0
U00009,Mail,2025-05-09 14:23:52.313167,192.168.6.34,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00046,Biometric,2025-05-09 14:26:24.195866,192.168.2.31,CRM,Chrome,Windows 11,Finans,Direktör,27.5
U00092,SMS,2025-05-09 14:34:29.428853,10.2.221.158,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,29.0
U00025,OTP,2025-05-09 14:41:09.375787,192.168.8.224,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,27.5
U00040,OTP,2025-05-09 14:42:25.894664,10.3.100.222,HR System,Edge,Windows 10,Yönetim,Stajyer,28.0
U00098,SMS,2025-05-09 14:46:05.937425,192.168.5.27,HR System,Safari,macOS,Bilgi İşlem,Uzman,28.0
U00087,OTP,2025-05-09 14:52:44.880661,192.168.8.121,Finance,Chrome,Linux,Yönetim,Uzman,51.0
U00053,OTP,2025-05-09 15:06:04.020373,192.168.7.163,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,29.0
U00023,SMS,2025-05-09 15:11:23.086478,10.0.158.199,Email,Firefox,Windows 11,Bilgi İşlem,Stajyer,27.0
U00075,Mail,2025-05-09 15:22:07.152785,192.168.4.52,Finance,Safari,Windows 11,Finans,Direktör,29.0
U00017,Biometric,2025-05-09 15:22:46.190212,192.168.0.95,Admin Panel,Edge,Linux,Finans,Direktör,30.0
U00010,OTP,2025-05-09 15:29:45.724856,10.2.255.1,Finance,Firefox,Windows 11,Pazarlama,Takım Lideri,29.0
U00064,Mail,2025-05-09 15:31:20.929299,10.4.135.77,CRM,Safari,Windows 10,Pazarlama,Müdür,27.5
U00082,OTP,2025-05-09 15:36:40.913080,10.1.188.216,CRM,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00013,Biometric,2025-05-09 15:42:12.023534,192.168.2.172,HR System,Firefox,Windows 10,Pazarlama,Uzman,28.0
U00055,OTP,2025-05-09 15:42:35.479061,192.168.6.173,CRM,Chrome,Windows 11,Satış,Stajyer,27.5
U00020,SMS,2025-05-09 15:49:18.564885,10.4.179.192,HR System,Safari,Windows 10,Satış,Genel Müdür,28.0
U00069,Biometric,2025-05-09 15:50:01.586513,192.168.5.68,Finance,Chrome,Windows 10,Satış,Direktör,29.0
U00076,Mail,2025-05-09 15:52:30.502681,192.168.2.222,HR System,Safari,Windows 10,Yönetim,Genel Müdür,28.0
U00074,SMS,2025-05-09 15:53:21.161058,10.3.253.220,CRM,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,27.5
U00002,SMS,2025-05-09 15:57:01.633574,10.0.211.195,Finance,Chrome,Linux,Pazarlama,Direktör,29.0
U00072,SMS,2025-05-09 15:58:35.497378,192.168.8.74,Email,Safari,Windows 11,Bilgi İşlem,Stajyer,27.0
U00078,SMS,2025-05-09 16:05:04.965732,10.0.138.198,Admin Panel,Safari,Windows 10,Finans,Stajyer,30.0
U00059,OTP,2025-05-09 16:08:10.942117,192.168.3.206,Finance,Chrome,Ubuntu,Bilgi İşlem,Müdür,29.0
U00080,SMS,2025-05-09 16:09:09.084852,192.168.6.92,Email,Firefox,Windows 11,Pazarlama,Genel Müdür,27.0
U00067,SMS,2025-05-09 16:10:28.374307,10.3.89.239,CRM,Chrome,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00018,SMS,2025-05-09 16:18:23.507279,192.168.7.101,Email,Chrome,macOS,Finans,Takım Lideri,27.0
U00062,Mail,2025-05-09 16:28:14.151679,10.3.241.67,Email,Chrome,macOS,Pazarlama,Direktör,27.0
U00010,OTP,2025-05-09 16:33:30.780258,10.2.182.221,CRM,Firefox,Windows 11,Pazarlama,Takım Lideri,27.5
U00076,Mail,2025-05-09 17:12:25.559859,10.1.131.42,Email,Safari,Windows 10,Yönetim,Genel Müdür,27.0
U00009,Mail,2025-05-09 17:19:17.313120,192.168.6.50,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00073,OTP,2025-05-09 17:24:13.895274,192.168.5.210,CRM,Chrome,Linux,Yönetim,Uzman,27.5
U00016,SMS,2025-05-09 17:24:21.868893,192.168.5.254,Email,Opera,macOS,Yönetim,Genel Müdür,27.0
U00066,Mail,2025-05-09 17:25:21.912160,192.168.9.105,Email,Opera,Ubuntu,Yönetim,Müdür,49.5
U00055,Biometric,2025-05-09 17:25:36.479109,192.168.6.155,Admin Panel,Firefox,Linux,Satış,Stajyer,50.5
U00054,OTP,2025-05-09 17:26:56.620932,10.1.168.150,Email,Safari,Linux,Satış,Takım Lideri,27.0
U00031,SMS,2025-05-09 17:27:39.292734,192.168.1.107,CRM,Edge,Windows 11,Yönetim,Takım Lideri,27.5
U00012,OTP,2025-05-09 17:34:23.702804,192.168.0.95,Email,Safari,Windows 11,Bilgi İşlem,Takım Lideri,27.0
U00038,OTP,2025-05-09 17:36:26.812570,192.168.6.105,Finance,Chrome,macOS,Bilgi İşlem,Müdür,46.0
U00030,Mail,2025-05-09 17:43:45.162309,192.168.2.141,Admin Panel,Safari,Windows 10,Bilgi İşlem,Direktör,30.0
U00082,OTP,2025-05-09 17:46:26.855377,10.1.98.123,CRM,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,27.5
U00061,OTP,2025-05-09 17:49:11.337264,192.168.2.171,CRM,Chrome,Windows 10,Pazarlama,Müdür,27.5
U00084,OTP,2025-05-09 17:55:11.094819,192.168.4.207,Email,Edge,Ubuntu,Finans,Direktör,27.0
U00004,SMS,2025-05-09 17:57:57.899204,192.168.8.25,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00021,OTP,2025-05-09 18:01:20.400687,192.168.7.97,CRM,Safari,Windows 10,Bilgi İşlem,Uzman,35.0
U00008,SMS,2025-05-09 18:02:06.995636,192.168.0.31,CRM,Chrome,macOS,Pazarlama,Stajyer,35.0
U00098,SMS,2025-05-09 18:03:06.937473,192.168.5.219,HR System,Safari,macOS,Bilgi İşlem,Uzman,35.5
U00050,SMS,2025-05-09 18:08:29.404304,192.168.2.113,Finance,Chrome,macOS,Finans,Müdür,36.5
U00006,Mail,2025-05-09 18:13:04.081339,10.2.78.144,CRM,Firefox,Windows 10,Finans,Takım Lideri,35.0
U00032,SMS,2025-05-09 18:14:42.387873,10.0.99.135,CRM,Edge,Windows 10,Finans,Uzman,35.0
U00044,SMS,2025-05-09 18:19:44.413237,192.168.4.104,Email,Opera,Windows 11,Bilgi İşlem,Uzman,34.5
U00006,Mail,2025-05-09 18:31:51.147728,10.2.204.44,CRM,Firefox,Ubuntu,Finans,Takım Lideri,40.0
U00015,OTP,2025-05-09 18:49:36.726803,192.168.3.117,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,37.5
U00081,SMS,2025-05-09 19:05:41.282309,192.168.6.139,HR System,Chrome,macOS,Finans,Takım Lideri,35.5
U00071,Mail,2025-05-09 19:05:59.102699,192.168.3.201,Admin Panel,Safari,Windows 11,Yönetim,Müdür,37.5
U00049,Biometric,2025-05-09 19:08:50.139805,192.168.2.142,Finance,Chrome,macOS,Yönetim,Direktör,57.0
U00041,SMS,2025-05-09 19:41:37.434593,192.168.4.237,CRM,Chrome,Windows 11,Pazarlama,Genel Müdür,35.0
U00063,OTP,2025-05-09 19:50:19.347163,192.168.2.127,Admin Panel,Safari,Windows 10,Pazarlama,Takım Lideri,48.5
U00002,SMS,2025-05-09 19:55:43.621261,10.0.156.198,CRM,Chrome,Linux,Pazarlama,Direktör,35.0
U00068,Mail,2025-05-09 19:56:04.044433,10.2.78.234,HR System,Safari,Ubuntu,Pazarlama,Müdür,35.5
U00094,OTP,2025-05-09 20:03:29.639819,192.168.9.32,HR System,Safari,Windows 10,Satış,Takım Lideri,35.5
U00071,Mail,2025-05-09 20:14:37.102748,192.168.3.150,Finance,Safari,Windows 11,Yönetim,Müdür,36.5
U00005,Mail,2025-05-09 20:23:17.116103,10.4.34.159,CRM,Firefox,Windows 10,Finans,Genel Müdür,35.0
U00031,SMS,2025-05-09 20:36:45.292783,192.168.1.53,CRM,Edge,Windows 11,Yönetim,Takım Lideri,35.0
U00028,OTP,2025-05-09 20:38:30.303848,10.3.253.92,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,35.0
U00020,SMS,2025-05-09 20:58:59.552609,10.3.0.101,Finance,Safari,Windows 10,Satış,Genel Müdür,36.5
U00037,SMS,2025-05-09 21:00:09.595775,192.168.3.52,Finance,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,36.5
U00029,SMS,2025-05-09 21:01:42.965350,192.168.4.48,Email,Safari,Windows 10,İnsan Kaynakları,Stajyer,34.5
U00013,Biometric,2025-05-09 21:04:43.023482,192.168.1.246,HR System,Firefox,Windows 10,Pazarlama,Uzman,35.5
U00069,Biometric,2025-05-09 21:11:13.586465,192.168.5.116,Finance,Chrome,Windows 10,Satış,Direktör,36.5
U00045,SMS,2025-05-09 21:45:05.790674,192.168.3.239,Finance,Chrome,Windows 11,Pazarlama,Stajyer,36.5
U00038,SMS,2025-05-09 21:48:04.812521,192.168.6.105,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,35.5
U00095,Mail,2025-05-09 21:50:41.956809,192.168.6.101,Email,Firefox,Ubuntu,Pazarlama,Genel Müdür,34.5
U00051,Mail,2025-05-09 22:40:08.948958,10.4.238.59,HR System,Edge,Ubuntu,İnsan Kaynakları,Direktör,40.5
U00037,Biometric,2025-05-09 22:42:34.595726,192.168.3.169,HR System,Edge,macOS,İnsan Kaynakları,Stajyer,59.0
U00053,OTP,2025-05-09 22:45:06.075609,192.168.7.130,HR System,Chrome,Ubuntu,Yönetim,Genel Müdür,40.5
U00089,Biometric,2025-05-09 22:50:52.120189,192.168.3.9,Admin Panel,Edge,Ubuntu,Pazarlama,Uzman,63.0
U00027,OTP,2025-05-09 23:05:05.078468,192.168.4.97,Finance,Edge,macOS,Yönetim,Takım Lideri,41.5
U00004,SMS,2025-05-09 23:13:09.899156,192.168.8.235,HR System,Firefox,Windows 10,Yönetim,Müdür,40.5
U00008,SMS,2025-05-09 23:21:57.995683,192.168.0.199,HR System,Chrome,macOS,Pazarlama,Stajyer,40.5
U00054,OTP,2025-05-09 23:30:55.678699,10.4.100.148,CRM,Safari,Linux,Satış,Takım Lideri,40.0
U00058,Biometric,2025-05-09 23:31:05.605776,192.168.2.136,Finance,Opera,macOS,Satış,Stajyer,52.5
U00081,SMS,2025-05-09 23:36:52.282261,192.168.0.148,HR System,Chrome,macOS,Finans,Takım Lideri,40.5
U00061,OTP,2025-05-09 23:37:17.337312,192.168.2.147,Email,Chrome,Windows 10,Pazarlama,Müdür,39.5
U00083,Mail,2025-05-09 23:55:18.896338,192.168.7.16,Finance,Firefox,Ubuntu,Satış,Direktör,41.5
U00022,Biometric,2025-05-10 10:09:27.719652,10.4.77.17,HR System,Chrome,macOS,Finans,Direktör,33.0
U00036,Mail,2025-05-10 10:30:34.656060,192.168.1.60,CRM,Chrome,macOS,Bilgi İşlem,Genel Müdür,32.5
U00081,SMS,2025-05-10 10:35:37.294410,192.168.0.169,HR System,Chrome,macOS,Finans,Takım Lideri,33.0
U00087,Mail,2025-05-10 10:37:55.880711,192.168.8.198,HR System,Firefox,macOS,Yönetim,Uzman,33.0
U00057,SMS,2025-05-10 10:45:17.800478,10.0.231.163,HR System,Firefox,Linux,Bilgi İşlem,Direktör,33.0
U00020,SMS,2025-05-10 10:47:11.675191,10.3.44.216,HR System,Safari,Windows 10,Satış,Genel Müdür,33.0
U00037,SMS,2025-05-10 10:50:47.595874,192.168.3.221,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,32.0
U00081,SMS,2025-05-10 10:57:34.282358,10.4.230.203,HR System,Chrome,macOS,Finans,Takım Lideri,33.0
U00066,OTP,2025-05-10 11:26:37.912259,192.168.9.185,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,35.0
U00050,SMS,2025-05-10 11:27:35.404449,192.168.2.31,Admin Panel,Chrome,macOS,Finans,Müdür,35.0
U00016,SMS,2025-05-10 11:37:37.868943,192.168.5.176,Email,Opera,macOS,Yönetim,Genel Müdür,32.0
U00024,OTP,2025-05-10 11:40:40.044620,192.168.2.238,Finance,Firefox,Windows 10,Pazarlama,Stajyer,34.0
U00015,OTP,2025-05-10 11:41:19.726951,192.168.3.71,CRM,Safari,Windows 10,Bilgi İşlem,Genel Müdür,32.5
U00073,OTP,2025-05-10 11:50:42.895375,192.168.5.230,HR System,Chrome,Linux,Yönetim,Uzman,33.0
U00095,Mail,2025-05-10 11:50:45.956860,192.168.6.17,CRM,Firefox,Ubuntu,Pazarlama,Genel Müdür,32.5
U00036,Mail,2025-05-10 11:54:40.656139,10.3.98.113,CRM,Chrome,macOS,Bilgi İşlem,Genel Müdür,32.5
U00015,OTP,2025-05-10 11:57:39.727001,192.168.3.215,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,35.0
U00001,SMS,2025-05-10 12:00:36.361686,192.168.3.86,Finance,Firefox,Windows 11,Yönetim,Stajyer,34.0
U00049,SMS,2025-05-10 12:04:14.139909,192.168.2.202,Email,Opera,Windows 10,Yönetim,Direktör,32.0
U00011,Mail,2025-05-10 12:23:55.437408,192.168.7.113,CRM,Chrome,Windows 10,Pazarlama,Takım Lideri,32.5
U00074,SMS,2025-05-10 12:27:14.228978,10.3.53.209,CRM,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,32.5
U00100,Mail,2025-05-10 12:32:32.233509,10.2.212.192,HR System,Chrome,Windows 10,Satış,Direktör,33.0
U00013,SMS,2025-05-10 12:46:42.077942,192.168.2.70,Email,Opera,Ubuntu,Pazarlama,Uzman,49.5
U00091,OTP,2025-05-10 12:49:30.841882,192.168.3.227,CRM,Safari,macOS,Bilgi İşlem,Direktör,32.5
U00007,OTP,2025-05-10 12:49:50.664937,192.168.1.23,HR System,Chrome,macOS,Satış,Stajyer,33.0
U00002,SMS,2025-05-10 12:52:17.689262,10.0.38.16,CRM,Chrome,Linux,Pazarlama,Direktör,32.5
U00034,Biometric,2025-05-10 13:07:04.275470,10.4.228.95,Email,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,32.0
U00026,SMS,2025-05-10 13:19:59.572372,192.168.4.173,Email,Chrome,Windows 10,Pazarlama,Genel Müdür,32.0
U00025,OTP,2025-05-10 13:35:10.375892,192.168.8.133,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,32.5
U00058,Biometric,2025-05-10 13:47:37.605831,192.168.2.203,CRM,Chrome,macOS,Satış,Stajyer,32.5
U00005,Mail,2025-05-10 13:49:04.182485,10.4.180.194,Admin Panel,Firefox,Windows 10,Finans,Genel Müdür,35.0
U00004,SMS,2025-05-10 14:03:58.899254,192.168.8.153,Finance,Firefox,Windows 10,Yönetim,Müdür,34.0
U00024,OTP,2025-05-10 14:10:14.044668,192.168.4.82,Finance,Firefox,Windows 10,Pazarlama,Stajyer,34.0
U00071,Mail,2025-05-10 14:20:20.102797,192.168.3.152,Admin Panel,Safari,Windows 11,Yönetim,Müdür,35.0
U00040,OTP,2025-05-10 14:27:17.966309,10.3.28.127,HR System,Edge,Windows 10,Yönetim,Stajyer,33.0
U00050,SMS,2025-05-10 14:29:45.404401,192.168.1.57,Finance,Chrome,macOS,Finans,Müdür,34.0
U00033,OTP,2025-05-10 14:46:12.107881,192.168.7.215,CRM,Edge,Windows 10,Bilgi İşlem,Direktör,32.5
U00017,Biometric,2025-05-10 14:54:21.190264,192.168.0.93,Admin Panel,Edge,Linux,Finans,Direktör,35.0
U00100,Mail,2025-05-10 15:12:29.221250,10.2.101.104,HR System,Chrome,Windows 10,Satış,Direktör,33.0
U00059,OTP,2025-05-10 15:19:17.942215,192.168.3.138,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,33.0
U00091,OTP,2025-05-10 15:26:32.841946,192.168.3.193,Email,Safari,macOS,Bilgi İşlem,Direktör,32.0
U00080,SMS,2025-05-10 15:35:08.084905,192.168.4.201,Email,Firefox,Windows 11,Pazarlama,Genel Müdür,32.0
U00051,Mail,2025-05-10 15:36:55.961013,10.4.69.73,Finance,Edge,Ubuntu,İnsan Kaynakları,Direktör,34.0
U00005,Mail,2025-05-10 16:00:54.128360,10.4.19.62,Admin Panel,Firefox,Windows 10,Finans,Genel Müdür,35.0
U00053,OTP,2025-05-10 16:06:48.075691,192.168.7.60,HR System,Chrome,Ubuntu,Yönetim,Genel Müdür,33.0
U00040,OTP,2025-05-10 16:18:34.064466,10.3.145.216,CRM,Edge,Windows 10,Yönetim,Stajyer,32.5
U00003,Biometric,2025-05-10 16:26:04.517066,192.168.7.67,HR System,Edge,Windows 10,Finans,Takım Lideri,33.0
U00007,OTP,2025-05-10 16:28:53.664988,10.4.147.10,Finance,Chrome,macOS,Satış,Stajyer,34.0
U00090,Biometric,2025-05-10 16:39:36.453615,192.168.2.200,Finance,Safari,Ubuntu,Bilgi İşlem,Takım Lideri,54.5
U00034,Biometric,2025-05-10 17:02:45.330846,10.4.28.145,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,32.5
U00060,Biometric,2025-05-10 17:07:12.071948,192.168.1.216,Email,Firefox,Windows 11,Finans,Direktör,32.0
U00097,OTP,2025-05-10 17:17:55.547149,192.168.3.171,Finance,Safari,macOS,Pazarlama,Stajyer,34.0
U00016,SMS,2025-05-10 17:26:47.868991,192.168.5.195,Finance,Opera,macOS,Yönetim,Genel Müdür,34.0
U00033,OTP,2025-05-10 17:51:44.107834,192.168.7.46,Finance,Edge,Windows 10,Bilgi İşlem,Direktör,34.0
U00052,Mail,2025-05-10 17:53:48.627872,192.168.7.107,HR System,Firefox,Windows 11,Finans,Direktör,33.0
U00021,OTP,2025-05-10 18:02:45.400736,192.168.7.177,Email,Safari,Windows 10,Bilgi İşlem,Uzman,39.5
U00066,OTP,2025-05-10 18:11:35.912211,192.168.9.215,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,42.5
U00014,Biometric,2025-05-10 18:19:52.408984,192.168.7.95,Finance,Safari,Linux,Bilgi İşlem,Direktör,41.5
U00082,OTP,2025-05-10 18:31:46.925124,10.1.6.15,CRM,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,40.0
U00040,OTP,2025-05-10 18:54:49.980342,10.3.104.72,HR System,Edge,Windows 10,Yönetim,Stajyer,40.5
U00092,SMS,2025-05-10 18:56:18.508491,10.1.15.178,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,41.5
U00042,SMS,2025-05-11 10:25:53.695841,192.168.4.18,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,32.0
U00079,Mail,2025-05-11 10:27:37.694726,192.168.8.81,HR System,Chrome,Windows 11,Pazarlama,Takım Lideri,33.0
U00058,Biometric,2025-05-11 10:35:26.605914,192.168.2.30,Email,Chrome,macOS,Satış,Stajyer,32.0
U00096,SMS,2025-05-11 10:38:16.223943,192.168.1.156,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,32.0
U00034,Biometric,2025-05-11 10:40:39.342939,192.168.3.1,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,32.5
U00008,Mail,2025-05-11 10:47:49.995780,192.168.0.161,HR System,Firefox,Ubuntu,Pazarlama,Stajyer,53.5
U00045,OTP,2025-05-11 11:00:34.790773,192.168.3.91,HR System,Edge,macOS,Pazarlama,Stajyer,53.0
U00027,OTP,2025-05-11 11:12:53.078519,192.168.4.132,CRM,Edge,macOS,Yönetim,Takım Lideri,32.5
U00025,OTP,2025-05-11 11:13:14.375941,192.168.8.234,Finance,Edge,Windows 10,Bilgi İşlem,Müdür,34.0
U00084,OTP,2025-05-11 11:14:14.094917,192.168.4.194,CRM,Edge,Ubuntu,Finans,Direktör,32.5
U00012,OTP,2025-05-11 11:20:48.702854,192.168.8.112,Finance,Safari,Windows 11,Bilgi İşlem,Takım Lideri,34.0
U00042,SMS,2025-05-11 11:38:18.695891,10.2.180.135,CRM,Chrome,Windows 11,İnsan Kaynakları,Müdür,32.5
U00098,SMS,2025-05-11 11:43:22.937572,192.168.5.89,HR System,Safari,macOS,Bilgi İşlem,Uzman,33.0
U00047,Biometric,2025-05-11 11:46:53.608784,10.2.96.36,HR System,Safari,macOS,Pazarlama,Takım Lideri,33.0
U00095,Mail,2025-05-11 11:56:59.956911,192.168.6.117,Email,Firefox,Ubuntu,Pazarlama,Genel Müdür,32.0
U00091,OTP,2025-05-11 12:06:04.842046,192.168.3.24,CRM,Safari,macOS,Bilgi İşlem,Direktör,32.5
U00069,Biometric,2025-05-11 12:07:06.586565,192.168.0.85,Finance,Chrome,Windows 10,Satış,Direktör,34.0
U00098,SMS,2025-05-11 12:07:33.937523,192.168.5.240,HR System,Safari,macOS,Bilgi İşlem,Uzman,33.0
U00021,OTP,2025-05-11 12:12:01.400784,192.168.7.134,CRM,Safari,Windows 10,Bilgi İşlem,Uzman,32.5
U00091,OTP,2025-05-11 12:28:46.842094,192.168.3.239,CRM,Safari,macOS,Bilgi İşlem,Direktör,32.5
U00086,Mail,2025-05-11 12:29:20.614819,192.168.3.76,Admin Panel,Safari,Windows 10,Finans,Direktör,35.0
U00055,SMS,2025-05-11 12:39:33.479209,192.168.6.190,Email,Opera,Ubuntu,Satış,Stajyer,49.5
U00037,SMS,2025-05-11 13:10:48.595923,192.168.3.20,Finance,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,34.0
U00040,OTP,2025-05-11 13:38:12.131806,10.3.124.170,HR System,Firefox,Ubuntu,Yönetim,Stajyer,43.0
U00020,SMS,2025-05-11 13:46:38.687285,10.3.164.105,Finance,Safari,Windows 10,Satış,Genel Müdür,34.0
U00020,SMS,2025-05-11 13:46:44.743597,192.168.4.228,Finance,Safari,Windows 10,Satış,Genel Müdür,34.0
U00089,SMS,2025-05-11 13:47:16.120291,192.168.0.171,HR System,Chrome,macOS,Pazarlama,Uzman,33.0
U00075,Mail,2025-05-11 14:06:03.152835,192.168.4.21,Finance,Safari,Windows 11,Finans,Direktör,34.0
U00052,Mail,2025-05-11 14:15:40.627922,192.168.7.20,CRM,Firefox,Windows 11,Finans,Direktör,32.5
U00096,SMS,2025-05-11 14:15:54.223998,192.168.1.91,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,32.0
U00031,SMS,2025-05-11 14:41:38.292836,192.168.1.140,Email,Edge,Windows 11,Yönetim,Takım Lideri,32.0
U00059,OTP,2025-05-11 14:48:20.942264,192.168.3.84,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,33.0
U00084,OTP,2025-05-11 15:12:37.094870,192.168.4.241,CRM,Edge,Ubuntu,Finans,Direktör,32.5
U00045,SMS,2025-05-11 15:13:44.790725,192.168.3.118,Finance,Chrome,Windows 11,Pazarlama,Stajyer,34.0
U00091,OTP,2025-05-11 15:15:13.841997,192.168.3.73,Email,Safari,macOS,Bilgi İşlem,Direktör,32.0
U00100,Mail,2025-05-11 15:18:20.290472,192.168.8.204,HR System,Chrome,Windows 10,Satış,Direktör,33.0
U00077,SMS,2025-05-11 15:20:27.233695,192.168.0.73,HR System,Firefox,macOS,İnsan Kaynakları,Genel Müdür,33.0
U00044,SMS,2025-05-11 15:21:47.413336,192.168.4.49,Email,Opera,Windows 11,Bilgi İşlem,Uzman,32.0
U00079,Mail,2025-05-11 15:38:37.694674,192.168.8.113,Finance,Edge,Windows 10,Pazarlama,Takım Lideri,50.0
U00018,SMS,2025-05-11 15:52:01.507370,192.168.7.129,Admin Panel,Chrome,macOS,Finans,Takım Lideri,35.0
U00086,Mail,2025-05-11 15:53:56.614869,192.168.7.39,Admin Panel,Safari,Windows 10,Finans,Direktör,35.0
U00014,Biometric,2025-05-11 15:54:37.409033,192.168.7.196,HR System,Safari,Linux,Bilgi İşlem,Direktör,33.0
U00048,OTP,2025-05-11 16:21:49.697805,10.2.151.108,Finance,Firefox,Ubuntu,Pazarlama,Takım Lideri,34.0
U00008,SMS,2025-05-11 16:22:35.995732,192.168.0.209,HR System,Chrome,macOS,Pazarlama,Stajyer,33.0
U00018,SMS,2025-05-11 16:32:00.507422,192.168.7.27,Email,Chrome,macOS,Finans,Takım Lideri,32.0
U00054,OTP,2025-05-11 16:32:00.690899,10.1.234.12,Email,Safari,Linux,Satış,Takım Lideri,32.0
U00062,Mail,2025-05-11 16:36:48.220146,10.3.171.25,HR System,Chrome,macOS,Pazarlama,Direktör,33.0
U00004,SMS,2025-05-11 16:38:20.899303,192.168.8.28,HR System,Firefox,Windows 10,Yönetim,Müdür,33.0
U00015,OTP,2025-05-11 17:13:41.727049,10.1.58.116,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,35.0
U00047,Biometric,2025-05-11 17:16:48.665723,10.2.254.240,HR System,Safari,macOS,Pazarlama,Takım Lideri,33.0
U00093,OTP,2025-05-11 17:19:04.248833,192.168.5.195,Finance,Edge,Windows 10,İnsan Kaynakları,Müdür,34.0
U00073,OTP,2025-05-11 17:37:20.895427,192.168.5.37,HR System,Chrome,Linux,Yönetim,Uzman,33.0
U00002,SMS,2025-05-11 17:52:27.749229,10.0.124.26,Finance,Chrome,Linux,Pazarlama,Direktör,34.0
U00097,OTP,2025-05-11 18:03:22.547197,192.168.3.35,CRM,Safari,macOS,Pazarlama,Stajyer,40.0
U00065,SMS,2025-05-11 18:31:14.714900,192.168.6.103,Admin Panel,Chrome,Windows 10,Yönetim,Uzman,42.5
U00075,Mail,2025-05-11 18:48:32.152887,192.168.4.21,HR System,Safari,Windows 11,Finans,Direktör,40.5
U00050,SMS,2025-05-11 18:53:27.404498,192.168.2.186,Admin Panel,Chrome,macOS,Finans,Müdür,42.5
U00092,SMS,2025-05-11 18:58:04.563746,10.2.61.243,Finance,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,41.5
U00085,SMS,2025-05-11 18:58:14.426491,10.2.56.118,Email,Firefox,macOS,Yönetim,Takım Lideri,39.5
U00037,SMS,2025-05-12 06:05:07.596020,192.168.3.145,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,37.0
U00068,Mail,2025-05-12 06:07:18.113004,10.2.197.96,HR System,Safari,Ubuntu,Pazarlama,Müdür,38.0
